decision	ogid	ia_id	title	creator	reason
accept	sarcey-francisque-1827-10-08	siegedeparisi00sarc	Le siége de Paris : impressions et souvenirs	Sarcey, Francisque, 1827-1899	creator+wikidata-year
reject	droz-gustave-1832-06-09	8YSUP11649_3	Mémoires de Jacques Fauvel. Volume 3	Droz, Joseph (1773-1850)	given-name mismatch
reject	paris-gaston-1839-08-09	b29347142	Mémoires et prix de la Société de médecine de Paris	Société de médecine de Paris	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0002	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0002	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0008	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0008	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm22arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bertrand-louis-1866-03-25	guerredorientcam02napouoft	Guerre d'Orient : Campagnes de Égypte et de Syrie, 1798-1799	Bertrand, Henri-Gratien, comte, 1773-1844	given-name mismatch
reject	moreau-abel-1893-01-08	messouvenirs00hermgoog	Mes souvenirs	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm51arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm43arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm45arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm47arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm27arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	vogue-eugene-1848-02-25	mmoiresdumar04villuoft	Mémoires du maréchal de Villars;	Vogüé, Charles Jean Melchior, marquis de, 1829-191	given-name mismatch
reject	aulard-francois-1849-07-19	mmoiressecrets00fouruoft	Mémoires secrets de Fournier l'Américain : publiés pour la p	Aulard, F.-A. (François-Alphonse), 1849-1928	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32762	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm51arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15270	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	paris-gaston-1839-08-09	SocittroyaledagricultureParis1761Bnf34442702j	Recueil contenant les délibérations de la Société royale d'a	Société d'agriculture de Paris	given-name mismatch
reject	lenormand-henri-1882-05-03	b29308318_0001	Les souvenirs prophétiques d'une sibylle, sur les causes sec	Le Normand, M. A. (Marie-Anne Adélaide), 1772-1843	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15259	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	lecomte-georges-1867-07-09	nouveauxmemoires02leco	Nouveaux memoires sur l'etat present de la Chine	Le Comte, Louis, 1655-1728	given-name mismatch
reject	moreau-abel-1893-01-08	nouveauxmmoire03more	Nouveaux mémoires pour servir à l'histoire de notre tems	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	nisard-desire-1806-03-20	lamaisondeleglis00nisa	La maison de l'Eglise : souvenirs d'un enfant catholique	Nisard, Marie Nicolas Auguste, 1809-1892	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci27soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0012	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0012	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	le-roy-edouard-1870-06-18	b30511331	Mémoires et observations de médecine. Premiere partie. Conte	Le Roy, Charles, 1726-1779	given-name mismatch
reject	le-roy-eugene-1836-11-29	b30511331	Mémoires et observations de médecine. Premiere partie. Conte	Le Roy, Charles, 1726-1779	given-name mismatch
reject	leroy-pierre-1900-08-24	b30511331	Mémoires et observations de médecine. Premiere partie. Conte	Le Roy, Charles, 1726-1779	given-name mismatch
reject	paris-gaston-1839-08-09	s5bulletinsetmmo06sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro02herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
reject	droz-gustave-1832-06-09	8YSUP11649_3	Mémoires de Jacques Fauvel. Volume 3	Droz, Joseph (1773-1850)	given-name mismatch
reject	bertrand-louis-1866-03-25	archologiecelt00bert	Archéologie celtique & gauloise; mémoires et documents relat	Bertrand, Alexandre Louis Joseph, 1820-1902	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32639	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32646	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15259	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	lecomte-georges-1867-07-09	nouveauxmemoires02leco	Nouveaux memoires sur l'etat present de la Chine	Le Comte, Louis, 1655-1728	given-name mismatch
reject	moreau-abel-1893-01-08	nouveauxmmoire03more	Nouveaux mémoires pour servir à l'histoire de notre tems	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	nisard-desire-1806-03-20	lamaisondeleglis00nisa	La maison de l'Eglise : souvenirs d'un enfant catholique	Nisard, Marie Nicolas Auguste, 1809-1892	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci27soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	bernard-charles-1804-02-25	b33016471_0006	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-jean-1888-07-30	b33016471_0006	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-tristan-1866-09-07	b33016471_0006	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
accept	bazin-rene-1853-12-26	ahr8979.0001.001.umich.edu	Mémoires d'une vieille fille	Bazin, René, 1853-1932	creator+wikidata-year
reject	fabre-emile-1869-03-24	bibliothquedumde14fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde14fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	paris-gaston-1839-08-09	FNSPMA8E0130001Filigrane	08E013. Examens de 1880 : élèves de deuxième année, section 	Ecole libre des sciences politiques (Paris)	given-name mismatch
reject	villiers-adam-1838-11-07	lesmmoiresdela01vill	Les Mémoires de la vie du comte D*** avant sa retraite : con	Villiers, Pierre de, 1648-1728	given-name mismatch
reject	bazin-rene-1853-12-26	lesmonumentsdepa00baziuoft	Les monuments de Paris souvenirs de Vingt Siècles	Bazin, Hippolyte, 1855-	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	martin-hans-1886-11-09	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	martin-henri-1810-02-20	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0015	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0015	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiressurlhis01hermuoft	Mémoires sur l'histoire ecclésiastique du XVIIe siècle (1630	Hermant, Godefroi	given-name mismatch
reject	cheruel-pierre-1809-01-17	mmoirescomplet03sainrich	Mémoires complets et authentiques du duc de Saint-Simon sur 	Chéruel, Adolphe, 1809-1891	given-name mismatch
accept	claretie-jules-1840-12-03	mmoiresdemadam02rola	Mémoires de madame Roland \	Claretie, Jules, 1840-1913	creator+wikidata-year
reject	lorrain-jean-1855-08-09	memoiresdelasoci28soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci42soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
accept	curel-francois-1854-06-10	thtrecomplet03cureuoft	Théâtre complet. Textes remaniés par l'auteur avec l'histori	Curel, François de, 1854-1928	creator+wikidata-year
reject	paris-gaston-1839-08-09	FNSPMA8E0130001Filigrane	08E013. Examens de 1880 : élèves de deuxième année, section 	Ecole libre des sciences politiques (Paris)	given-name mismatch
reject	villiers-adam-1838-11-07	lesmmoiresdela01vill	Les Mémoires de la vie du comte D*** avant sa retraite : con	Villiers, Pierre de, 1648-1728	given-name mismatch
reject	bazin-rene-1853-12-26	lesmonumentsdepa00baziuoft	Les monuments de Paris souvenirs de Vingt Siècles	Bazin, Hippolyte, 1855-	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32761	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	martin-hans-1886-11-09	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	martin-henri-1810-02-20	cihm_08575	Un missionaire des Hurons, autobiographie du Père Chaumonot 	Martin, Félix, 1804-1886	given-name mismatch
reject	moreau-abel-1893-01-08	lesconfessionsde00augu_0	Les confessions de Saint Augustin, évêque d'Hippone	Moreau, Louis Ignace, 1807-1881, tr	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde12fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde12fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde13fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde13fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde15fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde15fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
accept	veuillot-louis-1813-10-11	lesfranaisena00veui	Les Français en Algérie; souvenirs d'un voyage fait en 1841	Veuillot, Louis, 1813-1883	creator+wikidata-year
reject	beraud-henri-1885-09-21	bub_gb_F3Q2AAAAMAAJ	Mémoires pour servir à l'histoire des événemens de la fin du	Béraud, Antony, 1792-1860	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling04soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling21soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	quinet-benoit-1818-04-02	mmoiresdexilbr00quin	Mémoires d'exil (Bruxelles-Oberland)	Quinet, Hermione (Asachi), 1821-1900	given-name mismatch
reject	quinet-edgar-1803-02-17	mmoiresdexilbr00quin	Mémoires d'exil (Bruxelles-Oberland)	Quinet, Hermione (Asachi), 1821-1900	given-name mismatch
reject	cheruel-pierre-1809-01-17	mmoiresdefl00fl	Mémoires de Fléchier sur les grands-jours d'Auvergne en 1665	Chéruel, Adolphe, 1809-1891. ed	given-name mismatch
accept	sainte-beuve-charles-1804-12-23	mmoiresdefl00fl	Mémoires de Fléchier sur les grands-jours d'Auvergne en 1665	Sainte-Beuve, Charles Augustin, 1804-1869	creator+wikidata-year
reject	petit-henri-1900-02-23	mmoiresdemonsi01peti	Mémoires de monsieur le duc de Montausier ; pair de France, 	Petit, Nicolas	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiressurlhis04hermuoft	Mémoires sur l'histoire ecclésiastique du XVIIe siècle (1630	Hermant, Godefroi	given-name mismatch
reject	moreau-abel-1893-01-08	mmoiresdemadamed00lagu	Mémoires de Madame de La Guette [microform]	Moreau, C. (Célestin), b. 1805	given-name mismatch
reject	cheruel-pierre-1809-01-17	mmoirescomplet07sainrich	Mémoires complets et authentiques du duc de Saint-Simon sur 	Chéruel, Adolphe, 1809-1891	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54561	Recueil de voyages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	halevy-daniel-1872-12-12	dernierssouveni00halgoog	Derniers souvenirs et portraits	Halévy, F., 1799-1862	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm22arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
accept	goncourt-edmond-1822-05-26	journaldesgonco05gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Edmond de, 1822-1896	creator+wikidata-year
reject	goncourt-edmond-1822-05-26	journaldesgonco05gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15237	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15281	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	goncourt-edmond-1822-05-26	journaldesgonco05gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	paris-gaston-1839-08-09	s6bulletinsetmmo04sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	FNSPMA8E0130001Filigrane	08E013. Examens de 1880 : élèves de deuxième année, section 	Ecole libre des sciences politiques (Paris)	given-name mismatch
accept	gozlan-leon-1803-09-10	balzacchezluis00gozl	Balzac chez lui : souvenirs des Jardies	Gozlan, Léon, 1803-1866	creator+wikidata-year
reject	dumesnil-rene-1879-06-19	memoiresdestat02vill	Memoires d'estat	Du Mesnil, Tanneguy Basire, sieur, fl 1622, ed	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm19arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_54558	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_54558	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_54558	Recueil de voiages au nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	cheruel-pierre-1809-01-17	mmoiressurlav01ch	Mémoires sur la vie publique et privée de Fouquet	Chéruel, Adolphe, 1809-1891	given-name mismatch
accept	guillaumin-emile-1873-11-10	laviedunsimpleme00guil	La vie d'un simple (memoires d'un métayer);	Guillaumin, Emile, 1873-1951	creator+wikidata-year
reject	lacroix-francis-1895-11-29	mmoiresdemdebo01bour	Mémoires de M. de Bourrienne, ministre d\'état, sur Napoléon	Lacroix, Désiré	given-name mismatch
reject	roux-francois-1897-03-09	laviedelavnr00mont	La Vie de la vénérable soeur Marguerite Bourgeois : dite du 	Roux, Jean Henri Auguste, 1760-1831	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorres05bonagoog	Mémoires et correspondance politique et militaire du roi Jos	Du Casse, Albert, 1813-1893 ed	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorres09bonagoog	Memoires et correspondance du roi Jerome et de la reine Cath	Du Casse, Albert, 1813-1893, ed	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorre10joseuoft	Mémoires et correspondance politique et militaire du roi Jos	Du Casse, Albert, baron, 1813-1893	given-name mismatch
reject	leroux-gaston-1868-05-06	dli.ministry.15185	Journal asiatique ou recueil de memoires d’extraits et de no	Leroux, Ernest	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde12fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde12fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde13fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde13fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-emile-1869-03-24	bibliothquedumde15fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde15fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	faure-elie-1873-04-04	souvenirsdumidi00faurgoog	Souvenirs du Midi : ou, L'Espagne, telle qu'elle est sous se	Faure, Raymond, 1786-1850	given-name mismatch
reject	faure-gabriel-1877-05-15	souvenirsdumidi00faurgoog	Souvenirs du Midi : ou, L'Espagne, telle qu'elle est sous se	Faure, Raymond, 1786-1850	given-name mismatch
reject	cheruel-pierre-1809-01-17	india.history.resource.89893	Memoires du duc de Saint-Simon, Vol. VII	Cheruel, Mm.	given-name mismatch
reject	beraud-henri-1885-09-21	bub_gb_F3Q2AAAAMAAJ	Mémoires pour servir à l'histoire des événemens de la fin du	Béraud, Antony, 1792-1860	given-name mismatch
reject	nisard-desire-1806-03-20	mmoiresdegaras00gara	Mémoires de Garasse (François) de la compagnie de Jésus	Nisard, Charles, 1808-1889	given-name mismatch
reject	hermant-abel-1862-02-03	mmoiresdegodefro04herm	Mémoires de Godefroi Hermant sur l'histoire ecclésiastique d	Hermant, Godefroy, 1617-1690	given-name mismatch
reject	clairville-louis-1811-11-28	lesmmoiresdede00enne	Les mémoires de deux jeunes mariées : comédie-vaudeville en 	Clairville, M., 1811-1879	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm22arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	cohen-gustave-1879-12-24	lescoursdunordou03brow	Les cours du nord; ou, Mémoires originaux sur les souverains	Cohen, Jean	given-name mismatch
reject	cohen-joseph-1886-01-02	lescoursdunordou03brow	Les cours du nord; ou, Mémoires originaux sur les souverains	Cohen, Jean	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm58arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	martin-hans-1886-11-09	correspondancepr00sain	Correspondance, précédée d'un supplément aux mémoires de sa 	Martin, Louis Aimé, 1786-1847	given-name mismatch
reject	martin-henri-1810-02-20	correspondancepr00sain	Correspondance, précédée d'un supplément aux mémoires de sa 	Martin, Louis Aimé, 1786-1847	given-name mismatch
accept	cheruel-pierre-1809-01-17	ssmmoirescompl08sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	Chéruel, Pierre Adolphe, 1809-1891	creator+wikidata-year
accept	about-edmond-1828-02-14	lefellahsouvenir00abou	Le fellah; souvenirs d'Egypte	About, Edmond, 1828-1885	creator+wikidata-year
reject	ducasse-andre-1894-07-23	mmoiresetcorre08beauuoft	Mémoires et correspondance politique et militaire du prince 	Du Casse, Albert, baron, 1813-1893	given-name mismatch
reject	vogue-eugene-1848-02-25	mmoiresdumar05villuoft	Mémoires du maréchal de Villars;	Vogüé, Charles Jean Melchior, marquis de, 1829-191	given-name mismatch
reject	paris-gaston-1839-08-09	s6bulletinsetmmo03sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	simon-jules-1814-12-27	grosleymemoireshistoriques2ed2	Mémoires historiques et critiques pour l'histoire de Troyes.	Simon, Édouard-Thomas, 1740-1818	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm44argeuoft	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm48arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresdelasoc03memo	Mémoires de la Société Linnéenne de Paris	Société Linnéenne de Paris	given-name mismatch
reject	roux-francois-1897-03-09	laviedelavnr00roux	La Vie de la vénérable soeur Marguerite Bourgeois, dite du S	Roux, Jean Henri Auguste, 1760-1831	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling03soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling08soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling10soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling19soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorres19bonagoog	Mémoires et correspondance politique et militaire du roi Jos	Du Casse, Albert, 1813-1893 ed	given-name mismatch
